archetype_id,variation_id,winrate,popularity
556,2235378729,52.2,0.0108
587,2244855276,57.6,0.0072
512,2256685650,52.6,0.0030
170,2256463005,58.8,0.0371
182,2199853323,73.7,0.0030
541,2241822624,71.1,0.0030
563,2256778911,77.8,0.0021
276,2255497034,50.9,0.0044
56,2247060980,50,0.0023
538,2237758947,61,0.0032
150,2256451149,61.5,0.0020
150,2256916864,56.7,0.0023
574,2214319657,51.5,0.0026
548,2256786783,32.3,0.0024
150,2256698564,91.2,0.0027
182,2197947723,51.9,0.0062
276,2256971472,44.4,0.0049
512,2254078726,50,0.0020
574,2254544150,51.5,0.0026
441,2256661462,67.9,0.0022
538,2252068827,57.1,0.0022
586,2254819323,64.7,0.0027
555,2251095713,59.3,0.0021
36,2256472262,51.4,0.0029
276,2252331367,37.5,0.0025
276,2252715289,57.1,0.0022
62,2253835561,46.7,0.0035
162,2255091882,60,0.0019
555,2247644500,49.2,0.0046
557,2257187706,63.3,0.0023
586,2251631274,56.8,0.0029
154,2254795366,51.9,0.0021
586,2254904864,83.9,0.0024
199,2251709803,48.9,0.0069
555,2249164478,50,0.0028
586,2256794060,53.3,0.0023
555,2245949865,44.4,0.0021
512,2199144263,54.3,0.0036
586,2253874062,29.6,0.0021
555,2251278177,52.2,0.0036
276,2236303393,48.1,0.0021
563,2247688380,54.8,0.0024
182,2250464739,45.7,0.0036
276,2253585238,44.4,0.0035
141,2254293597,50,0.0023
563,2252602139,59.5,0.0033
154,2251171747,48.1,0.0021
162,2253127447,52.9,0.0027
548,2135877583,60.7,0.0022
36,2252996439,60,0.0019
182,2250825145,46.2,0.0020
586,2253583029,42.3,0.0020
276,2255008251,46.7,0.0047
555,2243689821,61.5,0.0020
338,2253319094,62.5,0.0062
556,2254711938,60.7,0.0022
563,2254687911,56,0.0019
276,2255379083,56.7,0.0023
56,2248645421,49.1,0.0043
555,2255501588,43.2,0.0029
555,2250481684,68.8,0.0025
338,2255592216,69.6,0.0044
162,2252956467,63.2,0.0030
338,2255896701,71.4,0.0022
441,2237243528,29.7,0.0029
512,2253396127,60.5,0.0034
338,2256144984,65.1,0.0049
570,2255291455,50,0.0023
556,2243405815,66.7,0.0028
52,2256482352,70.4,0.0021
585,2244153097,44,0.0019
276,2255531911,65.5,0.0023
587,2245970551,59.5,0.0033
338,2256463932,50,0.0025
561,2249399346,48.6,0.0027
555,2256532286,35.7,0.0022
555,2256934072,56.3,0.0025
555,2257107403,79.4,0.0027
555,2249164470,76.7,0.0023
161,2236058146,55.2,0.0023
587,2250107287,60.7,0.0022
555,2253903724,61.5,0.0020
276,2208793717,40,0.0019
211,2252714366,69,0.0023
56,2245140428,62.5,0.0025
555,2230556479,50.9,0.0041
587,2246351717,52.4,0.0845
555,2253853241,45.8,0.0056
170,2206360221,58.7,0.0406
560,2242943444,53,0.0377
583,2250666907,54.8,0.5706
182,2149611516,60.7,2.3295
31,2224632743,53.6,0.1433
563,2251714731,57.4,0.5937
563,2252683367,59,1.6556
154,2246638330,29.3,0.0652
538,2198804240,54,0.0697
162,2253799738,57.7,0.1647
371,2251654078,52.6,0.0030
512,2251769940,48.6,0.0170
198,2200392683,55.2,0.0682
587,2245033063,49.1,0.0041
150,2251167706,67.7,0.0024
141,2160364485,53.3,0.0911
182,2199745509,52.6,0.0090
561,2252904384,42.6,0.0456
338,2253567286,57.7,0.0020
563,2252912392,59.1,0.0817
36,2253485426,46.2,0.0030
154,2244826463,48.9,0.0070
276,2253616195,52.8,0.0028
548,2133476130,57.1,0.0098
586,2247956151,45.9,0.0048
555,2250973052,64.7,0.0066
555,2251854078,45.7,0.0073
555,2254000244,53.2,0.0060
512,2254019209,40.8,0.0038
182,2239331774,41.7,0.0047
182,2245583352,58.9,0.0057
182,2253756691,54.5,0.0026
563,2250365353,59,0.0030
563,2253295991,54.7,0.0058
563,2253554414,49.4,0.0063
276,2240355080,42.1,0.0030
202,2242942809,36.8,0.0030
546,2243347542,61.6,0.0097
396,2158848342,52.6,0.0796
569,2198787586,51.9,0.0060
556,2210864565,59.8,0.0080
555,2248599087,50,0.0041
555,2253171829,54.3,0.0055
555,2253511300,57.7,0.0055
555,2253916859,48,0.0019
182,2251246470,44.8,0.0023
31,2253746504,63.3,0.0023
183,2253966614,54.9,0.0040
56,2242831780,60,0.0047
198,2247091597,54.5,0.1027
538,2250676921,48.3,0.0023
587,2251631000,55.8,0.0034
555,2253987491,38.7,0.0058
512,2250937082,41.7,0.0056
512,2250981750,44,0.0019
561,2240861717,50,0.0020
182,2252259222,48.3,0.0092
56,2229578507,48.5,0.0026
56,2250915994,41.2,0.0040
198,2244170915,68.3,0.0047
546,2254168210,51.5,0.0053
569,2243344781,58.5,0.0051
555,2198778276,45.1,0.0111
555,2250740003,58.1,0.0034
556,2254277517,65.9,0.0032
52,2160425471,54.1,0.0360
441,2113530017,66.2,0.0055
182,2200841119,64.4,0.0035
182,2216854993,50,0.0050
561,2250437827,51.6,0.0048
36,2254237298,57.1,0.0022
276,2200742642,69.2,0.0020
276,2254235319,45.3,0.0050
512,2219282278,45.6,0.0053
544,2249930758,25,0.0037
338,2252213407,54.1,0.0029
36,2249990617,59.3,0.0021
563,2251950218,62.2,0.0064
199,2251626621,57.6,0.0026
512,2251262260,72,0.0019
56,2251217011,63,0.0021
276,2253815902,57.1,0.0066
276,2253908298,47.2,0.0041
587,2245107422,53.9,0.0110
555,2254386331,55.3,0.0037
577,2254415790,37.7,0.0041
583,2254328690,52.7,0.0435
563,2254107495,63.9,0.0048
563,2254380804,58.8,0.0027
563,2254384021,53.7,0.0032
570,2219873093,50,0.0023
338,2252817653,60,0.0039
338,2253339456,52.1,0.0055
31,2253966717,55.8,0.0034
571,2253728989,74.1,0.0021
276,2236718719,43.2,0.0034
556,2244047663,67.9,0.0022
555,2250645286,52,0.0019
512,2254513652,62.1,0.0023
574,2204398266,64.3,0.0033
574,2213740725,61.3,0.0087
338,2234859625,51.5,0.0026
338,2245094905,61.4,0.0034
563,2243771557,59.1,0.0175
563,2248785436,54.8,0.0073
512,2200040301,55.6,0.0042
512,2248834854,78.8,0.0026
170,2245848679,63.3,0.0023
182,2254341489,48.2,0.0044
338,2216116340,53.7,0.0032
571,2254080504,50,0.0023
571,2254651037,40,0.0019
563,2254668032,59,0.0030
276,2253942467,48.9,0.0069
154,2254127581,63,0.0021
162,2254300628,68,0.0019
555,2254561423,48.5,0.0026
512,2249384481,47.1,0.0040
150,2251380026,59.6,0.0110
338,2242987286,71.1,0.0030
338,2254685110,66.7,0.0021
198,2254065187,46.4,0.0044
548,2199023315,54.2,0.0056
555,2243812148,54,0.0049
570,2239239101,53.1,0.0063
577,2254850182,55.7,0.0090
570,2252531262,63.8,0.0045
211,2254841887,65.4,0.0020
563,2254454649,69,0.0088
56,2212051347,38,0.0039
563,2233373213,63,0.0042
587,2247304937,59.5,0.0033
512,2253804746,50,0.0020
31,2251796644,69.4,0.0028
338,2254937665,44.7,0.0030
198,2253679077,56.5,0.0036
555,2254687770,56,0.0019
512,2222008921,38.6,0.0044
276,2253143319,53.6,0.0022
150,2250634624,50.5,0.0243
182,2203926323,60.6,0.0055
31,2255077508,61.7,0.0037
563,2251409648,62.2,0.0035
56,2254534620,67.6,0.0027
56,2254953614,52,0.0039
555,2243020740,67.3,0.0038
556,2243639205,59.3,0.0042
555,2252076104,62.8,0.0034
555,2254821355,55.2,0.0023
512,2196498313,66.2,0.0053
150,2255056731,36,0.0147
36,2254797614,49,0.0200
276,2254514736,54.5,0.0026
548,2174298755,76.7,0.0023
586,2255144447,58.3,0.0028
569,2240595913,42.1,0.0044
430,2253288998,66,0.0037
555,2249726187,80,0.0019
512,2222509909,52,0.0019
141,2208764301,59.5,0.0066
36,2255184899,52,0.0019
430,2250852939,52.1,0.0298
556,2244162832,57.1,0.0022
555,2244227762,65.4,0.0081
587,2245181459,63.3,0.0038
150,2255110166,60,0.0078
570,2254923247,51,0.0038
574,2206441199,52.6,0.0030
56,2249375683,55.6,0.0021
571,2249462475,51.8,0.0066
546,2242958865,58,0.0054
512,2198755382,65.9,0.0032
31,2244694480,54.3,0.0036
276,2236716391,58.8,0.0040
430,2255205104,50,0.0022
587,2252815966,60.8,0.0040
512,2254724071,56,0.0019
441,2234146234,50.6,0.0062
182,2255050829,43.2,0.0029
430,2250771857,58.5,0.0092
555,2254934588,34,0.0039
570,2255452942,52.8,0.0028
141,2160428664,74.2,0.0024
182,2207257804,69.2,0.0020
182,2254429809,52.6,0.0059
574,2254997653,62.2,0.0029
574,2255475745,53,0.0065
563,2242966993,61.7,0.0037
276,2243243371,44.4,0.0056
587,2246905259,56.4,0.0116
587,2247076130,46.2,0.0020
555,2248164946,56.6,0.0041
555,2255329708,69.2,0.0041
150,2255453083,71.7,0.0094
563,2233375333,50,0.0047
276,2235089950,49.5,0.0071
556,2255099715,55.4,0.0058
56,2245027219,58.1,0.0024
555,2249182132,52,0.0019
182,2253202774,56,0.0019
571,2250511407,36.2,0.0054
276,2246391704,50,0.0094
276,2253101242,59.3,0.0021
276,2255685885,54.5,0.0034
546,2252572806,69.6,0.0044
558,2233867081,59.4,0.0025
512,2253433237,40,0.0019
545,2255666810,45.5,0.0069
276,2255320308,55,0.0102
276,2255800309,43.1,0.0040
586,2255776279,51.3,0.0030
162,2034312314,50,0.0050
555,2214662227,50,0.0039
574,2223503172,57.6,0.0026
561,2255864507,61.3,0.0024
441,2230100128,52.2,0.0088
441,2245442589,26.5,0.0027
338,2245983086,83.9,0.0024
338,2249768308,65.5,0.0023
586,2252387808,51.4,0.0027
182,2254049261,59.6,0.0037
170,2211144125,63.5,0.0115
441,2247870690,75.5,0.0041
276,2243524982,64.1,0.0030
538,2251897653,53.4,0.0069
396,2255616081,48.4,0.0119
555,2254574464,51.9,0.0021
555,2256072683,82.1,0.0022
563,2255923106,65.9,0.0032
548,2131035401,63.5,0.0115
587,2247515723,54.5,0.0034
202,2206409817,45.7,0.0027
586,2246367447,67.7,0.0024
555,2255175520,54.5,0.0026
31,2247353502,50,0.0031
276,2255330839,69.4,0.0028
555,2213197786,48,0.0019
587,2256347645,73,0.0058
170,2256327731,44,0.0019
563,2256103811,52,0.0076
548,2250021555,59.5,0.0029
512,2256391112,52.8,0.0028
441,2256273295,46.2,0.0020
563,2254023384,67.7,0.0077
276,2251433904,67.3,0.0038
555,2255595505,55.4,0.0079
182,2242527177,55,0.0031
276,2252880614,40.4,0.0037
555,2250809209,48.1,0.0021
56,2256525277,46.2,0.0020
563,2256536062,70.4,0.0021
555,2247142648,45.9,0.0029
555,2253658218,74.2,0.0024
52,2256614678,73.1,0.0020
441,2211207645,59.2,0.0055
182,2256662467,57.7,0.0020
183,2172675522,53.3,0.0035
162,2256628924,55.6,0.0021
276,2256490755,64.2,0.0041
538,2238913915,47.5,0.0031
430,2253065168,56,0.0066
555,2256771420,54.8,0.0024
574,2212659686,51.9,0.0021
36,2256571753,65.4,0.0020
199,2256526197,64.9,0.0029
586,2256728252,60.9,0.0036
154,2256859950,51.9,0.0021
25,2214666969,34.6,0.0020
396,2255127517,49,0.0040
555,2256002221,57.1,0.0022
512,2204089074,58.7,0.0036
170,2246764493,59.4,0.0025
390,2256531988,56.8,0.0029
512,2255843895,41.2,0.0027
338,2244888989,53.4,0.0045
512,2248197528,39.4,0.0026
571,2221772358,69.4,0.0048
563,2257105381,60.7,0.0022
538,2256360508,50,0.0058
2,2257192847,59.3,0.0021
555,2243697675,56.8,0.0034
571,2257276661,35.5,0.0048
276,2257221966,69.2,0.0020
150,2251267363,57.8,0.0080
441,2214504620,55.3,0.0037
198,2255821119,40,0.0035
36,2255383049,58.3,0.0028
441,2255855989,56,0.0019
183,2255057702,50.7,0.0054
538,2254122882,62.2,0.0035
563,2253728911,55.6,0.0035
512,2253832803,36.7,0.0038
390,2251556813,40.6,0.0025
162,2246475146,54.8,0.0024
338,2254383746,56,0.0019
441,2238260817,48,0.0019
338,2254360045,42.9,0.0022
571,2254211729,60.7,0.0022
563,2252356465,48.6,0.0027
555,2250235966,52.9,0.0027
182,2254906436,60,0.0051
556,2236385196,82.1,0.0022
555,2255537403,46.7,0.0023
556,2255560084,70.4,0.0021
338,2253515250,69.4,0.0028
430,2250709054,57.1,0.0027
555,2243992576,62,0.0039
150,2250470309,71.4,0.0022
141,2255378292,53.1,0.0025
276,2254778813,43.2,0.0029
555,2255769845,64.9,0.0029
547,2243709434,48.3,0.0023
162,2244522581,56,0.0019
56,2255945903,57.5,0.0031
555,2254837578,50,0.0023
276,2250819091,63,0.0042
546,2255307452,69,0.0045
56,2253973170,57.1,0.0022
36,2256772824,51.4,0.0027
587,2256914975,55.2,0.0023
555,2256464346,70.4,0.0021
182,2215879035,44,0.0019
441,2254118984,66.7,0.0021
170,2253602589,61.5,0.0020
441,2252292251,68,0.0019
555,2255901408,60,0.0019
183,2205639175,62.5,0.0031
36,2255385896,46.2,0.0020
587,2244717183,56.4,0.1553
555,2249447551,55.6,1.1092
555,2253843402,46.5,0.0067
182,2213061616,53.1,0.0038
182,2252286784,53.8,0.0041
338,2215686168,55.6,0.0463
276,2252605343,57.6,0.0026
430,2247413441,55.2,0.1439
430,2249854641,56.4,0.2636
587,2244657844,63.5,0.0749
555,2245788012,50.8,0.0562
556,2253925975,67.4,0.0034
182,2212171971,54,0.0186
338,2252268992,53.7,0.0212
555,2248694685,46.7,0.0246
150,2249244695,57.4,0.0147
150,2253555543,53.6,0.0271
512,2253917183,42,0.0054
31,2196955962,52.9,0.0146
183,2252300707,58.7,0.0247
36,2247625991,52.8,0.0268
586,2243391860,48.8,0.0688
555,2220012479,53.2,0.0073
587,2247291857,55.6,0.0028
52,2198916836,58.3,0.0075
512,2253939598,40.4,0.0041
170,2249039344,54.6,0.0792
338,2242990843,46.4,0.0022
338,2244653624,50.4,0.0088
563,2252322426,65.1,0.0049
563,2252778498,48.2,0.0044
276,2235840073,65.4,0.0020
276,2251165297,50,0.0031
538,2114174312,31.6,0.0030
2,2246556684,45,0.0101
555,2246156334,50.2,0.0168
557,2250652012,53.6,0.0022
512,2251746169,47.3,0.0073
574,2212299939,59.1,0.0313
441,2213510328,51.8,0.0044
574,2219549663,54,0.0039
182,2233451946,57.9,0.0074
338,2251851489,58.1,0.0436
56,2251407062,51.5,0.0051
563,2253974296,52.5,0.0031
563,2254120826,65.2,0.0036
276,2212953961,69.4,0.0028
276,2252550416,60,0.0023
569,2244838647,49,0.0080
430,2251728686,59.2,0.0258
556,2235236264,64.2,0.0229
150,2250235368,64.8,0.0071
512,2254185839,50,0.0027
574,2223536190,62.2,0.0058
574,2235294130,80,0.0039
338,2243581641,55.7,0.0055
338,2253699763,58.1,0.0024
563,2248992318,52.8,0.0501
276,2248561102,57,0.0267
198,2251247775,56,0.0019
586,2248672568,38.5,0.0020
555,2252518186,41.2,0.0027
555,2254289423,54.8,0.0033
441,2248439696,55.7,0.0062
441,2249302603,59.4,0.0050
182,2253761950,62.5,0.0025
548,2199900869,56.4,0.0129
587,2254329328,50,0.0030
182,2132774181,62.2,0.0029
31,2254317489,54.5,0.0034
563,2252791808,49.3,0.0052
586,2244227731,56.3,0.0050
548,2254148408,60,0.0019
512,2236556786,50,0.0025
555,2250739279,81.4,0.0046
555,2254381530,40,0.0023
276,2245896768,35.3,0.0040
25,2250565223,35.5,0.0024
586,2253291417,54.2,0.0037
555,2254079365,50,0.0030
512,2242672549,48,0.0019
563,2248802351,50,0.0119
563,2252428366,72.8,0.0072
25,2198787206,47.9,0.0322
538,2200756669,68.3,0.0032
587,2251783052,61.5,0.0020
512,2210337570,45.2,0.0024
150,2253464998,56.9,0.0045
182,2199984393,60,0.0039
441,2238638726,60,0.0035
56,2253001576,55.6,0.0042
276,2234105823,54.5,0.0026
202,2243294106,40.4,0.0037
538,2238158650,57.1,0.0076
587,2246333971,58.3,0.0108
555,2252024184,60,0.0039
586,2251492945,47.1,0.0040
161,2253764004,51.9,0.0021
371,2244799652,35.4,0.0077
430,2254299231,50,0.0023
555,2254630068,64.9,0.0029
182,2215342000,71.8,0.0030
390,2254365596,57.7,0.0020
338,2252869041,55.2,0.0052
56,2250022793,83.3,0.0028
56,2251920633,59.2,0.0038
563,2253917893,55.8,0.0289
126,2253300111,55.8,0.0034
161,2240454279,46.9,0.0038
512,2209083078,75,0.0022
390,2254749978,67.9,0.0022
36,2245838876,50,0.0048
546,2243424846,61.2,0.1501
586,2252029885,50,0.0025
430,2245060958,46.8,0.0085
512,2201760259,49.5,0.0085
441,2133883475,56.3,0.0025
182,2253835130,40.6,0.0025
574,2254703658,56.8,0.0029
563,2253828256,69.7,0.0051
126,2253284421,53.6,0.0044
52,2254800814,32.1,0.0197
390,2237458092,39.3,0.0044
563,2251478383,69.7,0.0026
587,2244625040,59.7,0.0052
570,2254861850,71.9,0.0025
556,2241487183,54.1,0.0029
555,2251796537,51.2,0.0034
555,2251971008,45.8,0.0065
512,2245040511,60.3,0.0090
561,2247181400,26.5,0.0027
56,2246389975,56,0.0039
276,2254874871,50,0.0044
587,2254866426,50,0.0031
182,2142427837,64.5,0.0024
182,2213432521,55,0.0047
555,2250036355,57,0.0073
142,2251781334,42.1,0.0030
390,2254989958,43.8,0.0025
276,2252647679,54.8,0.0024
430,2154479696,50,0.0022
555,2245827016,39.4,0.0026
556,2250768760,57.9,0.0030
2,2251905136,64.3,0.0022
587,2250918365,58.7,0.0036
574,2212814263,59.4,0.0083
31,2231474833,44.4,0.0021
36,2251971612,70.3,0.0029
563,2255161694,59.4,0.0054
569,2199764195,71.8,0.0030
555,2215192180,35.3,0.0027
150,2252507885,54.9,0.0040
338,2249067638,70.4,0.0042
338,2255188473,61.1,0.0028
586,2250038018,36.7,0.0023
555,2244807945,55.3,0.0030
170,2255071756,82.6,0.0036
563,2254598137,40.7,0.0021
556,2255299708,73.1,0.0041
56,2255319252,61.8,0.0027
154,2252314594,61.8,0.0027
2,2255225811,80,0.0023
556,2255359150,61.6,0.0067
563,2252791290,55,0.0031
563,2253879115,59.7,0.0180
276,2246012055,45.5,0.0060
276,2252088391,54.3,0.0036
338,2242937072,62.9,0.0055
338,2254979513,55.8,0.0034
563,2255417291,65.4,0.0020
25,2205138077,50.6,0.0066
276,2237820672,38.9,0.0028
585,2251289715,26.7,0.0023
512,2246044630,71,0.0024
563,2252836898,65.6,0.0050
276,2234557880,59.2,0.0080
276,2245653314,61,0.0032
162,2024652068,61.5,0.0020
587,2255583791,62.8,0.0034
512,2196848309,76.4,0.0043
150,2255533144,71.9,0.0044
396,2255575889,44.4,0.0414
555,2252156426,53.3,0.0023
587,2253657784,55.4,0.0044
555,2255246924,59.5,0.0029
150,2252034767,59,0.0065
563,2197283772,51.1,0.0073
545,2252587627,52.9,0.0027
587,2255724717,63.3,0.0023
563,2229219705,51.3,0.0030
36,2255111569,68,0.0019
56,2255226133,46.2,0.0020
307,2250539515,48.7,0.0030
396,2255653468,48.6,0.0029
555,2254925457,48.3,0.0023
338,2253279871,67.9,0.0022
276,2255766086,43.6,0.0030
371,2253818025,52.5,0.0031
555,2254416213,45,0.0047
570,2228687283,55,0.0125
182,2223355239,50,0.0039
587,2246981659,51.9,0.0021
2,2244474064,60,0.0031
569,2247215413,52.6,0.0030
555,2244782637,50,0.0028
555,2255680839,65.9,0.0069
512,2245005024,54.5,0.0034
512,2252865726,65.9,0.0034
441,2255840163,50,0.0025
183,2172626612,46.9,0.0038
161,2255954380,56.7,0.0023
555,2236977757,60,0.0019
555,2245532305,54.5,0.0026
555,2254253856,39.4,0.0081
546,2164093774,68,0.0019
430,2253587472,73.2,0.0032
555,2253724251,69.2,0.0030
555,2256151220,50,0.0062
512,2237655164,54.3,0.0027
170,2256130081,47.2,0.0028
56,2249370446,71.4,0.0027
555,2198836246,55.8,0.0060
142,2255782109,58.7,0.0049
56,2224806440,53.3,0.0023
198,2255771092,76.9,0.0020
198,2256183788,32.1,0.0022
583,2255239776,46.2,0.0020
211,2256327051,59.5,0.0029
390,2250605523,36.4,0.0026
563,2253934366,52.1,0.0055
36,2255535261,68,0.0019
555,2255220680,53.3,0.0023
338,2254985089,61.8,0.0027
338,2256364651,75,0.0031
563,2203097373,57.1,0.0022
2,2252811400,59.6,0.0037
31,2255982666,65.5,0.0023
62,2256398399,45.2,0.0024
555,2254638516,47.1,0.0027
390,2245549590,32.9,0.0057
555,2252967241,55.3,0.0030
307,2255875848,37.9,0.0310
512,2254881718,49.2,0.0046
276,2255483546,29.7,0.0029
548,2256487683,54.9,0.0071
557,2256730677,51.7,0.0023
150,2251143588,64,0.0019
170,2256636231,48.3,0.0023
182,2210088257,65.3,0.0058
441,2256119927,58.3,0.0028
512,2256776021,51.6,0.0024
547,2256328042,53.5,0.0089
338,2255109250,66.7,0.0021
2,2256657264,77.8,0.0021
555,2243590577,40,0.0023
555,2247117691,63.4,0.0032
556,2243124647,92.1,0.0030
555,2252591113,53.8,0.0020
150,2256383239,56,0.0019
574,2256880759,61.1,0.0028
126,2121387404,80,0.0023
541,2255676747,44.2,0.0041
586,2250649241,47.1,0.0027
555,2247560722,42.5,0.0031
52,2257052492,42.1,0.0030
586,2251234922,37,0.0021
557,2239580261,60.7,0.0022
546,2255819586,55.6,0.0021
555,2243879008,48.1,0.0042
338,2250232611,64.3,0.0033
430,2256120249,56.3,0.0025
182,2255501970,54.2,0.0046
276,2249878945,62.7,0.0052
586,2256716925,57.9,0.0044
555,2252403210,53.8,0.0020
56,2253838174,42.9,0.0022
546,2122476664,48,0.0019
570,2221330990,51.2,0.0034
396,2254010147,62.8,0.0034
52,2130979886,57.9,0.0030
199,2253016994,43.3,0.0023
555,2250736570,44,0.0019
36,2232650553,48,0.0019
555,2254143814,59.4,0.0025
512,2252450052,56,0.0019
276,2242971502,67.2,0.0045
512,2213623321,45.5,0.0026
512,2254343161,56,0.0019
25,2243047880,46.4,0.0022
126,2254609244,56,0.0019
555,2253712021,51.9,0.0021
36,2254976050,64.3,0.0022
577,2255097952,64,0.0019
276,2253997233,32.1,0.0022
25,2248601056,44.7,0.0030
170,2253038670,62.1,0.0023
25,2214973082,56.7,0.0023
276,2251643219,61.3,0.0024
36,2256177814,57.7,0.0020
512,2248359204,56.9,0.0040
563,2256357360,72.4,0.0023
541,2255984117,44,0.0019
555,2256950869,38.7,0.0024
512,2243575258,77.1,0.0027
2,2254964729,26.9,0.0020
56,2245505631,65.4,0.0020
583,2252948081,43.2,0.0029
563,2254091723,61.8,0.0027
512,2250548296,52,0.0019
56,2253486516,65.5,0.0023
556,2244415701,58.3,0.1389
170,2195201387,61.4,0.4437
182,2198761533,59.6,0.5305
574,2229404733,56,0.0019
563,2251875580,57.8,0.1747
571,2253304302,48.1,0.0042
276,2238238698,54.1,0.0029
198,2244159642,55.6,0.3908
276,2253031919,47,0.0601
541,2247339116,39,0.0032
150,2250997026,56.9,0.0803
31,2252766824,59.3,0.0021
52,2198791961,63.9,0.0028
512,2252773413,52.8,0.0028
182,2200172263,59.2,0.0988
182,2203796447,60,0.0136
141,2253961729,55.7,0.0048
31,2244428085,42,0.0054
586,2243411934,53.8,0.0062
538,2247583850,64.3,0.0112
2,2251575149,59.6,0.0041
555,2246983681,46.7,0.0070
541,2209081701,54.5,0.0146
574,2203964911,60.9,0.0229
441,2251844158,71.9,0.0025
390,2254007923,72,0.0019
183,2222692192,70.3,0.0029
276,2233182507,44.2,0.0088
276,2243411252,62.2,0.0035
276,2252926660,61.3,0.0024
276,2253002759,48.7,0.1186
276,2254029610,57.9,0.0030
555,2242054975,60,0.0023
555,2252350662,51.5,0.0303
512,2202168334,64.3,0.0109
52,2246862903,61.5,0.0020
150,2251334276,59.8,0.0076
512,2251867625,40.2,0.0076
570,2210812403,66.7,0.0026
441,2215444264,52.9,0.0027
338,2216950697,52.5,0.0079
62,2048444798,58.6,0.0023
586,2243311027,48,0.0190
586,2254054336,48.9,0.0035
2,2233085838,54.3,0.0055
555,2252154687,48.1,0.0021
555,2253516938,51.1,0.0495
182,2212628288,62.8,0.0067
182,2232329987,56,0.0071
182,2253899723,55.3,0.0037
338,2254151057,62.8,0.0034
563,2247558539,54,0.0310
563,2254116947,55.2,0.0127
62,2254180035,64.3,0.0022
570,2246891870,52.1,0.0218
574,2235160145,51.8,0.0065
338,2242938262,55.2,0.0165
338,2247983941,58.8,0.0040
56,2249888008,54.9,0.0040
563,2254251677,62.2,0.0035
276,2254282901,40.4,0.0037
538,2217489112,50,0.0023
538,2238148025,54.5,0.0129
2,2244971203,50.5,0.0389
211,2245581830,62.7,0.0040
56,2251997845,37,0.0072
563,2254142121,51.2,0.0032
202,2242936950,54.7,0.0083
2,2250140916,54.2,0.0083
556,2252907019,85.2,0.0021
555,2251623547,57.6,0.0026
512,2253381844,48,0.0039
563,2243697140,52,0.0154
36,2253328457,56.3,0.0209
563,2254416615,65.8,0.0030
546,2243324609,64.6,0.0051
569,2199225009,60.1,0.0108
276,2244474494,49,0.0078
546,2214032334,45.2,0.0024
555,2253803943,57.4,0.0090
150,2251340339,51.5,0.0026
512,2254394861,33.3,0.0021
182,2199869411,59.3,0.0117
571,2254513907,52.9,0.0027
546,2229636300,44.4,0.0021
430,2252756253,52.7,0.0087
396,2253348449,53.6,0.0022
555,2245236958,59.3,0.0021
512,2254116427,44,0.0019
182,2216753319,57.3,0.0069
555,2254544477,41,0.0030
390,2233073292,53.4,0.0194
441,2252779310,42.9,0.0027
571,2254626059,50,0.0020
276,2254550343,58.3,0.0075
126,2236405955,64.2,0.0052
586,2254588670,50,0.0020
587,2254724441,50,0.0020
587,2254752797,57.7,0.0041
512,2241502320,60,0.0019
544,2254703625,64,0.0019
574,2238250985,64,0.0039
141,2254194920,56,0.0019
441,2254222303,51.4,0.0027
31,2251982589,53.3,0.0023
571,2240634741,55,0.0078
36,2243542458,67.9,0.0022
586,2250946001,46.4,0.0165
371,2254694760,41.3,0.0036
557,2216595894,60,0.0019
587,2247910392,66.7,0.0023
555,2251614884,49.3,0.0106
512,2246540071,44.7,0.0030
182,2208082714,59.6,0.0073
31,2246475239,57.1,0.0022
561,2251732409,56.3,0.0055
555,2254528827,40,0.0035
170,2165588923,52.4,0.0033
556,2235180589,70,0.0062
555,2246551540,60.6,0.0026
154,2254668093,38,0.0039
538,2251794825,53.7,0.0138
557,2211739516,62.1,0.0023
547,2254678022,76,0.0019
36,2252891139,65.6,0.0025
56,2254724989,63.2,0.0030
555,2235988296,63.6,0.0026
555,2248349268,40.4,0.0037
555,2252076166,51.7,0.0023
587,2254063179,49.2,0.0049
276,2254627519,58.7,0.0036
198,2254782666,53.1,0.0025
587,2244794202,62.7,0.0040
555,2250890391,60,0.0023
182,2248894574,37.1,0.0055
338,2243153002,56.1,0.0032
56,2254783833,64.3,0.0022
276,2245922230,44.5,0.0114
276,2252142471,62.2,0.0029
569,2218535324,32.1,0.0044
569,2240895703,52.9,0.0109
555,2254368677,47.4,0.0030
578,2255165723,48,0.0019
583,2251715895,52.1,0.0111
276,2254697961,64.6,0.0051
161,2149869988,51.5,0.0026
555,2254303466,42.1,0.0030
512,2234968113,61.1,0.0084
170,2254877544,56,0.0019
31,2255227216,46,0.0039
586,2255169674,42.3,0.0020
563,2249658530,52.9,0.0027
571,2255256244,67.6,0.0055
563,2255334538,67.8,0.0046
546,2254873480,74.4,0.0030
555,2255106862,52.1,0.0111
182,2216432024,54.2,0.0056
555,2255455652,52.9,0.0040
199,2242939014,42.5,0.0083
548,2130808887,63.6,0.0034
150,2255419489,68,0.0019
56,2248134968,74.2,0.0024
556,2243128686,71.1,0.0035
555,2245039818,55.6,0.0028
555,2247833950,63,0.0021
182,2244655061,35.7,0.0022
555,2248110052,33.3,0.0040
555,2255419051,50,0.0020
170,2213245127,70.3,0.0029
170,2243674843,51.1,0.0037
