,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Soul Rend,0.76209134,-0.02315784,0.059340358,0.43508655,-0.0034184176,-0.44040042,1.536405,0.025437485,-1.4887019,0.06664219,-0.3178804,-0.301839,-0.0898571,-1.0816664,0.6499742,0.5034832
Wildheart Guff,0.5602282,-0.6542412,0.8947741,-0.400443,0.4290999,0.3365043,0.53030175,0.32556838,-0.43544438,-0.43367767,0.03641079,-0.07430934,0.99309117,-0.35149902,0.16171232,-0.14328872
Arcane Defenders,-0.32239005,-0.21584491,0.61535907,0.6287424,0.6507368,0.9277017,0.095895335,0.6996248,-0.4905879,0.74900115,-0.2238475,-0.2688273,0.19883646,-0.9457874,-0.009529595,0.08162834
Bless,0.21474831,-0.38794735,-0.08416971,0.060294762,0.39886105,0.019523123,1.1772332,0.9215342,-0.109520376,-0.009261703,-0.23199183,-0.43074903,-0.09545397,0.08196526,-0.27795666,0.01653374
Infectious Ghoul,-0.20318934,0.027389508,0.3209645,0.4031738,-0.28447965,0.035503674,1.1816345,0.6236878,0.37377492,-0.1515344,-0.17105739,-0.5651722,0.34910277,-0.09371938,0.65466064,0.7310945
Elven Archer,0.6292698,-0.9111398,-0.037084147,-0.28203788,-0.07763253,0.8675616,0.21801274,0.25084352,0.1057,0.8097088,-0.51921636,-0.64127785,-0.27289823,-0.9064568,0.68558735,-0.17454712
Alexandros Mograine,0.010079844,0.17594914,0.38321015,0.2691261,0.5859788,0.1608754,1.0343647,-0.008916954,0.23228528,0.029097697,0.12031303,-0.10667252,0.59472394,-0.6148233,-0.59063494,-0.0709945
Wildpaw Gnoll,-0.8155646,-0.93618625,0.6725177,0.6070701,0.5888718,-0.41514674,0.5562992,-0.48756155,-0.00013473583,-0.25828922,-0.86257195,-0.4209273,0.40765238,-0.6368275,0.38727742,-0.016606588
Stonemaul Anchorman,-0.55139846,-0.22815445,-0.09639715,0.15940191,1.8204247,0.36164328,1.3088646,-0.664071,-0.40387723,-0.113590814,0.99359995,-0.11086887,0.16803072,0.10392739,1.0788211,-0.26822716
Rotgill,0.49880663,0.2622551,1.080362,0.32867536,1.0812715,0.63674164,1.290219,-0.8946608,0.15902302,0.08161168,0.24001023,-0.4921637,-0.5514534,0.05647983,0.52171135,1.3133053
Elitist Snob,-0.11067781,-1.0694984,0.07028732,-0.16739061,0.7993866,2.5371673,1.3693062,-0.57702655,-0.27563888,-0.27388683,-1.0051804,0.85263824,0.41535026,0.23953025,-0.018689137,0.008478622
Wicked Stab (Rank 1),-0.51909935,-0.54720086,0.54520416,0.77956486,0.55152154,-0.11714299,0.64682764,-0.090221375,0.44418097,-0.43315637,-1.1670873,-0.24750614,0.32679182,-0.628971,0.9863761,0.36945033
Wildfire,0.050041005,-0.55947703,0.29522848,0.95216197,0.67253155,0.8309055,0.09602596,0.22048727,-0.56154716,0.5440405,-0.22148512,-0.77728665,0.09422053,-0.8420049,-0.07651521,-0.62698126
Azsharan Vessel,-1.1359781,-0.09673733,0.28297898,0.65823776,0.9029408,0.28750908,0.73410594,-0.59944147,0.1277754,-0.6960182,-0.53816813,-0.3081888,0.32629657,-0.43298376,1.0397707,0.012409609
Felgorger,0.66045517,-1.0587605,-0.7653393,-0.39499712,0.23900525,0.3854736,0.88473195,0.033098374,0.67553383,0.35283837,-0.67495185,-0.20533586,-0.21425772,-1.2381343,0.4413431,0.038758945
Oasis Ally,-0.029834937,-0.993314,0.3841633,0.7875016,0.39483908,0.5036727,0.04905321,0.03380646,-0.93380016,0.7742315,-1.0537943,-0.70226914,-0.106063016,-0.9253411,-0.52666104,-0.67999023
Tuskpiercer,0.7164248,-0.87219614,-0.52787954,-0.35733822,0.6148354,0.1572608,0.56640357,0.32084885,0.63870937,0.37012887,-0.7120358,-0.2824048,-0.049848754,-1.1599472,0.29949802,-0.115653805
Sea Giant,1.2815237,-0.02022654,1.3419281,0.2785816,-0.62740946,0.7065117,1.1107758,-0.60215604,-0.7041733,0.7339058,-0.30918032,-0.59202534,0.43783945,0.06108507,0.5218453,0.82653856
Fierce Outsider,1.0127287,-1.2236627,-0.5912821,-0.6105889,0.4626611,0.18398276,0.699462,-0.12921748,0.61326116,0.58494455,-0.5492857,-0.5180393,0.054467738,-1.0496194,0.81581783,0.43833944
"""Theotar the Mad Duke""",-0.3600485,-0.22606875,0.40082487,0.38730535,0.5280531,-0.024155919,0.77723897,0.24333796,-0.10740865,-0.16651921,-0.2181619,-0.14628857,0.33037198,-0.28916198,-0.10180821,-0.323986
Shroud of Concealment,-0.8183014,-0.7319403,0.57409424,0.9737627,0.32169056,-0.24746244,0.69379467,-0.24738061,-0.3222316,-0.25451913,-0.79756767,0.41576508,0.6156703,-0.98434716,1.0584761,0.35414305
Holy Smite,0.021913296,-1.0374066,-0.30935982,0.52095425,0.6583552,-0.0036658212,1.1856682,1.2572539,-0.41779652,-0.55416924,-0.21987066,-0.44679585,-0.20866959,0.44556722,-0.33678627,0.57816714
Ini Stormcoil,-0.19772789,-0.12528312,-0.7249676,0.5144991,0.3558003,1.5225387,0.9157458,-0.042221706,-0.8861307,1.5321537,-0.1704015,-1.0351421,0.41884348,0.5282439,0.04916909,-0.25140432
Fury (Rank 1),0.9059693,-1.0530429,-0.80445755,-0.5562234,0.6483799,0.2025655,1.0127693,0.085416,0.86083716,0.4066791,-0.68049556,-0.16513668,0.0790465,-1.7310346,0.24957016,0.094026975
Vibrant Squirrel,0.09121347,-0.5363168,0.9530553,-1.0102404,0.39762497,0.52012885,0.2959378,0.024244115,-0.18348937,-0.02510719,0.4308439,-0.7627535,1.0514064,-0.40872556,0.89910537,0.3377415
Vicious Bloodworm,-0.51823974,-0.42129135,0.27901968,0.3815662,-0.17814744,-0.043579858,1.5318992,-0.3152894,0.60899496,0.5944923,0.26805997,-0.20923908,0.52136666,-0.48103943,-0.38247395,-0.1385386
Kolkar Pack Runner,0.50780267,-0.6016765,-0.7498508,0.2705823,1.0052228,0.43011087,0.04485319,-0.7696742,-0.8046539,-0.0076662167,-0.19385362,-0.8882351,1.2174406,-0.3028687,-0.45664036,0.7790766
Vengeful Walloper,0.80906576,-1.3267444,-0.5802266,-0.68459713,0.602152,0.4621928,0.55882406,-0.39321852,0.76459044,0.8444355,-0.35447142,-0.3032332,0.27607897,-1.3565654,0.660905,0.15027374
"""Rokara the Valorous""",-0.32299018,-0.6527867,0.14081779,-0.42100203,1.6957659,0.07593206,1.1245512,-0.48335123,-0.8286677,0.6641362,0.72404397,0.23468597,-0.155822,-0.07032508,0.4509625,-0.22410536
Lord Marrowgar,-0.1858129,-0.5134966,0.36095145,0.27947208,-0.13420355,0.33445004,1.3043131,-0.43983904,0.66792375,0.64467967,0.7854354,-0.60447794,0.53779525,-0.2525546,-0.079268865,0.3974682
Abominable Lieutenant,0.6394966,-0.3473742,0.17899618,0.37649804,-0.07205087,-0.366125,1.1194445,0.28411615,-0.041500635,0.38117206,-0.105963446,-0.19469148,0.51397073,-0.11805211,0.09396628,0.005078382
Conqueror's Banner,0.0015408,-0.7461201,0.17261891,-0.1670407,1.878677,-0.30976748,1.1299471,-0.336705,-0.65623724,0.45806098,0.40095693,0.59651816,0.18281087,0.13440332,0.4073351,-0.068146385
Refreshing Spring Water,0.5241982,-0.5626939,0.5197994,0.99165255,0.58591115,0.87429094,0.29599997,-0.059676107,-0.4123654,0.8276842,-0.5898632,-1.0619544,-0.20539163,-0.5048883,0.067772135,-0.81672186
Astalor Bloodsworn,-0.30268845,-0.37822092,0.28266826,0.34230497,0.4552612,0.2325045,0.40427825,0.20617819,-0.14819112,-0.37363914,0.05158384,-0.29678512,0.48146367,-0.5002967,-0.07434063,-0.17639433
Trinket Tracker,0.5791808,-0.86520755,-0.719657,0.59159875,1.2017598,-0.06592187,0.008310771,-0.71171796,-0.6430689,-0.2916814,-0.32374433,-1.215734,0.96743554,-0.56426823,-0.49745512,0.55144936
Judgment of Justice,-0.15218394,-1.0369049,-0.38137934,-0.122013055,0.7559617,1.9674048,1.1056064,-0.53832024,-0.17728657,-0.2412228,-1.1228855,0.40701315,0.18709406,0.34752503,0.01058938,0.3104296
Nofin's Imp-ossible,0.093089506,0.4886078,0.83378243,-0.41060632,-0.19429454,0.73716503,1.7141982,-1.1446451,-1.3740054,0.21894968,-0.08625666,-0.6861039,-0.08120546,-0.7630081,0.09745962,0.7695015
Sigil of Alacrity,0.97677404,-0.88263196,-0.6484037,-0.106774405,0.54621166,0.26071078,0.985042,0.11231848,0.7554978,0.23954667,-0.69065994,-0.07812261,-0.10952946,-1.6530166,0.19382282,0.006522279
Soul Seeker,-0.44257632,-0.63053083,0.0637414,-0.09172169,0.11734443,0.3684045,0.63542074,0.70402557,0.2619636,-0.36636135,-0.90904564,-0.4041487,0.4851794,0.11868152,-0.17400458,-0.02158492
Noxious Cadaver,-0.018543907,-0.062626496,0.41245493,0.41849908,0.4691517,0.0681136,1.1125292,-0.11861017,0.34371203,0.2117548,0.1650508,-0.008984404,0.5708337,-0.4812709,-0.58482826,-0.071604215
Death Speaker Blackthorn,1.1242193,-0.9415048,-0.86962795,-0.31643796,0.39608797,0.40916598,1.1699235,-0.1393701,0.5984131,0.55514973,-0.9322227,0.026685221,-0.21343611,-1.2671906,0.5139904,0.27827203
Metamorphosis,0.87373763,-1.1860585,-0.71891445,-0.57953155,0.41114214,0.45108426,1.1028618,-0.24957393,0.84217566,0.49124518,-0.9437774,-0.19260441,-0.09006767,-1.2052404,0.70256394,0.31544343
Corpse Bride,-0.4602818,-0.38290876,0.6569937,0.44328883,-0.17015423,0.11074822,1.5466509,-0.010214374,0.5312951,0.6134594,0.39567828,-0.3158691,0.48302013,-0.2850967,-0.22042966,-0.3754587
Mordresh Fire Eye,-0.079668336,-0.3227664,0.4956109,0.76632977,0.85240203,0.82431376,0.040338375,0.5369434,-0.5431802,0.62278455,-0.10099215,-0.47017333,0.18026312,-1.0267531,-0.035804376,-0.23411663
Blood Boil,0.10125079,0.22523916,0.32659665,0.27766174,0.555746,0.1958311,1.0477021,-0.06218242,0.23898135,0.010980907,0.07446909,-0.10455031,0.5955915,-0.6130708,-0.6452951,-0.08193913
Tamsin's Phylactery,0.3591645,0.5644221,0.14719003,0.33367726,-0.2734676,0.256094,1.674157,0.095813945,-1.3809474,-0.4888878,-0.17188057,-0.65465873,0.15309921,-1.6143029,0.6235146,0.7536588
Bloodseeker,-0.24386351,-0.77339774,-0.64133257,-0.079361364,1.1254011,0.033211596,0.1257093,-0.41050565,-0.74931496,0.31680155,0.15769787,-0.65482694,1.3540839,-0.8522126,-0.44294497,0.6058942
Relic of Extinction,0.9865452,-0.86913997,-0.6175241,-0.16454114,0.6413231,0.20426346,1.0389322,0.17149924,0.810229,0.14993167,-0.6390417,-0.083166726,-0.15375683,-1.8076876,0.06391751,0.04862516
Radiant Elemental,-0.04041558,-1.0118247,-0.097312585,0.6886937,0.74604124,0.05432521,1.3432025,1.2859707,-0.5792836,-0.7606525,-0.26589862,-0.57491744,-0.34001952,0.6349002,-0.56594765,0.58886075
Quick Shot,0.6712021,-0.76395,-0.7048331,0.68999255,1.3017699,0.17692748,0.07089779,-0.8021409,-0.7634218,-0.5122944,-0.20642057,-1.3189956,0.7694456,-0.4867548,-0.7251951,0.6572346
Sightless Magistrate,0.6669612,-1.4139811,-0.80555904,-0.5122676,0.893607,0.3401528,0.7766032,-0.31687805,0.9785753,0.91494524,-0.43445823,-0.31537342,0.22561115,-1.269157,0.80727214,0.1525733
Cutlass Courier,-0.9144626,-0.16590385,0.13898474,0.73878795,1.1069083,-0.0023005344,0.7697556,-0.8518982,0.25146598,-0.78086334,-0.29548603,-0.3854499,0.4579144,-0.42657894,0.8974171,0.03999588
Sira'kess Cultist,0.38789868,-0.12416689,0.44890594,-0.012113892,-0.47210264,0.50290227,1.3204112,-0.8230854,-1.5295615,-0.13465285,-0.35446465,-0.17160276,-0.024617616,-1.3717947,-0.121959746,0.73637664
Blessing of Kings,0.11022726,-0.769786,-0.48651987,-0.048470892,0.69458467,1.8011863,1.0236844,-0.35910946,-0.067983896,0.13892731,-0.93995774,0.4061486,0.3252579,0.5320847,-0.117437996,0.098111644
Hold the Bridge,-0.3227105,-1.1295986,-0.40162572,-0.0548185,0.70360565,2.252609,0.9968715,-0.3541189,-0.07887442,-0.34492767,-1.2954056,0.26846048,0.53770274,0.21375571,-0.14807019,0.26981005
Bootstrap Sunkeneer,-1.1739929,-0.35909337,0.5749484,0.86507124,0.89757854,0.11487813,1.0183401,-0.9398359,0.15772036,-0.6711527,-0.50524014,0.12051333,0.24271403,-0.54398847,0.72983164,0.06921318
Heavy Plate,-0.10511745,-0.6045195,-0.011841558,-0.1270713,1.7568372,-0.091631696,1.1698297,-0.048652686,-0.8096019,0.38011032,0.42042905,0.6799494,-0.100067236,0.009321997,0.42549837,-0.20758753
Tomb Guardians,-0.3850467,-0.4652022,0.40564758,0.18892372,-0.23451553,0.46490657,1.1462606,-0.3386489,0.58577096,0.9027882,0.42135498,-0.5090931,0.65871614,-0.12364773,-0.04962134,0.07930179
Talented Arcanist,0.10501921,-1.2667918,-0.82623506,0.5505491,0.5828364,0.15754676,0.2282242,-0.6291806,-0.41530922,-0.19073848,0.66408706,-0.2748451,0.20351332,-1.4267663,-1.0721754,0.63179713
Scalding Geyser,1.4909282,-0.09214402,0.8291397,0.5975862,0.9719253,0.6435751,0.5948774,-0.34573883,-0.0018657183,0.2568114,-0.45571077,-0.58547413,-0.25406626,-0.08601745,1.038633,0.7771782
Rime Sculptor,-0.17642912,-0.9280057,0.49288052,0.49591756,0.10822744,0.015394406,1.1920516,-0.29311752,0.15015659,0.34167096,0.5585484,0.20563412,0.035552744,-0.9179937,-0.873451,0.10562005
Cargo Guard,-0.3664027,-0.29996848,-0.35826504,0.17702386,1.948953,0.42201152,1.4068506,-0.40904233,-0.38317263,-0.4143266,0.95934814,0.38532308,0.28244758,0.09249963,1.0208877,-0.17227313
Reconnaissance,-0.7621814,-0.70003194,0.6341022,0.63041025,0.66777515,-0.34101728,0.6004874,-0.42511645,-0.05114349,-0.49587294,-0.8157138,-0.47350377,0.31635362,-0.62022245,0.43511197,-0.020232145
Hullbreaker,0.48769093,0.008979465,-0.046389505,0.056592885,-0.28148127,0.1934689,0.9443734,-0.3811495,-1.0362298,0.26345348,0.0031140663,-0.6663211,0.12205599,-1.2590954,0.15282133,0.4894463
Raid Negotiator,0.6451781,-0.515675,0.7276943,-0.47776186,0.2853762,0.18736446,0.73778456,0.20298336,-0.14517242,-0.046531476,-0.09691976,-0.05613658,1.056439,-0.16322841,0.35005555,-0.09588218
Pounce,0.64651877,-0.58339787,1.0101825,-0.41178674,0.71825826,0.5482857,0.36442342,0.2945946,-0.51774275,-1.0362314,0.13359666,-0.11885217,0.90057945,-0.6475591,0.0113575775,-0.10685799
Radiance of Azshara,1.2162982,-0.008863742,0.6892519,0.5372334,0.7989666,0.7535565,1.0211884,-0.2117227,-0.058249265,0.14118844,-0.53150314,-0.28813568,-0.3342278,0.1665155,0.92776895,0.96009845
The Scourge,-0.4867492,-0.3412952,0.5014604,0.28693706,-0.28025985,0.31731775,1.4232124,-0.17371486,0.5632387,0.69694984,0.6658859,-0.47267056,0.72813964,-0.34327248,-0.14182408,0.36768278
Commander Sivara,0.08377395,-0.62428546,0.25210902,0.7649066,0.72883904,0.8062438,0.1535447,0.16423567,-0.42945948,0.65532494,0.07414917,-1.0041711,-0.1110535,-0.94267744,0.08802653,-0.6461095
Avenge,0.016489135,-1.1855465,-0.4643792,-0.31940567,0.7752784,2.2801905,1.2981758,-0.5519163,-0.13699722,-0.26976016,-1.080956,0.43625364,0.31632918,0.40506285,0.109599315,0.5330627
Nobleman,0.31513694,-0.24940057,0.36033463,0.058042314,0.33589247,0.17680109,0.7769383,0.27679792,0.0141662955,0.1174628,-0.13984674,-0.029124893,0.8399545,0.11254053,0.09133359,-0.044867277
Blademaster Samuro,-0.47303805,-0.75620747,-0.04050975,-0.868028,0.729156,0.62774587,0.68032384,-1.0400186,-0.4270015,0.6240754,0.19052072,0.08842706,0.38463908,0.008209311,-0.16355269,0.21550108
Blazing Power,-0.17302461,-1.1455692,0.13311765,-0.9847049,1.8216271,0.5034353,1.0192366,-0.57571924,-0.7887128,1.2859095,0.6955464,-0.27630517,-0.53052145,-0.24596564,0.35791165,0.14599808
Wretched Exile,0.804179,-1.3492292,-0.85243684,-0.6618082,0.5062467,0.46764112,0.8896627,-0.3412211,0.79563326,0.5547298,-0.54909545,-0.46927318,-0.14719748,-1.1499921,0.6691012,0.49127278
Deathweaver Aura,1.0121641,0.11031355,0.55907834,0.510151,0.617093,0.34428126,1.1856687,-0.07455211,-0.13139676,0.019698896,-0.5821749,-0.3323306,-0.36231995,0.17808796,0.8391656,1.0871333
Bulk Up,0.17370735,-0.5924829,0.13699788,-0.2360002,1.8672892,-0.33146724,1.3551656,-0.24453689,-1.1081309,0.7586119,0.30977154,0.4285372,-0.118428774,0.155785,0.7270582,0.033892468
Scourge Troll,0.4480461,-0.0076650856,0.587856,0.3308922,0.8836714,0.47630605,1.0602783,-0.654435,0.26000243,0.18490145,-0.10191645,-0.07822471,-0.6098536,-0.0028190552,0.6758758,0.6158933
High Cultist Basaleph,-0.52451915,-0.53215766,-0.0782084,-0.34819987,0.5864044,0.37470892,1.3292291,0.840059,0.07825427,-0.57967365,0.096671455,-1.2475144,-0.4833422,-0.16638373,-0.22578222,0.34971926
Plagued Grain,-0.35072252,-0.50495315,0.66204196,0.19926147,-0.3149161,0.23377459,1.5149865,-0.14812295,0.6720029,0.9886504,0.4815973,-0.34517923,0.50753963,-0.0920824,0.1337056,0.49083453
Soul Barrage,0.85617715,0.2200263,0.3271515,-0.089452244,-0.09580027,0.16000658,1.6300638,-0.20450057,-1.1798582,-0.06853568,-0.35112455,-0.24460687,-0.054556504,-0.7881994,0.7519632,0.8974234
Ignite,0.27466652,-0.59219205,0.80930907,1.0131905,0.34094372,0.7500991,0.2836844,0.015790777,-0.61371815,0.9810675,-0.52268213,-1.1740066,0.14581127,-0.63472533,-0.050177667,-0.8086861
Divine Toll,-0.1353468,-0.8395911,-0.25879994,-0.13172744,0.63739705,1.7569971,0.97118634,-0.15009607,-0.27136302,0.07471354,-0.70232606,0.69977117,0.43520355,0.24097839,-0.082737654,0.1574903
Noble Mount,-0.2080263,-1.093844,-0.4669254,-0.18695743,0.7323598,2.3305197,1.3539474,-0.70552355,-0.074942484,-0.24638122,-0.99752766,0.44715595,0.24843934,0.23721045,0.06705966,0.4645089
Anonymous Informant,0.12934211,-0.9825417,0.42111698,1.129048,0.60421515,0.37461016,0.04600046,0.14500722,-0.9057936,0.9100834,-0.90402097,-0.65503865,-0.04711337,-0.97501636,-0.71322536,-0.56363016
Hex,1.0097622,-0.053222805,0.5325459,0.52056974,0.60856354,0.20649867,0.92432344,0.12629788,-0.015225959,-0.06752674,-0.53815615,-0.22171459,-0.13765255,0.011481163,0.915283,1.0259129
Investment Opportunity,0.9892169,-0.029193727,0.6032217,0.65762746,0.6894589,0.46426928,0.9886681,-0.17495368,-0.20898996,0.052168462,-0.6380235,-0.30394164,-0.34541935,0.05511703,1.0254073,1.0357953
Anti-Magic Shell,-0.38219166,-0.5607805,0.56850666,0.3420248,-0.46342286,0.28050214,1.471552,-0.2010546,0.6479676,0.9458024,0.43469048,-0.33995804,0.59427005,-0.038786497,0.10733778,0.33001474
Pack Kodo,-0.09567477,-0.79213595,-0.87694836,-0.21573354,0.85442233,0.4415825,0.19340195,-0.71580404,-0.33102426,0.309116,0.3121171,-0.76308775,1.0001806,-0.24667144,-0.10443711,0.68176556
Stonehearth Vindicator,-0.17336455,-0.84778106,-0.6434693,0.07161625,0.55114025,2.6576593,1.3243273,-0.5072625,-0.2942014,-0.6034727,-1.324817,0.17830484,0.6608838,0.020490572,-0.18258186,0.2951282
Arcane Brilliance,0.10286463,-0.5591256,0.6904425,1.0415063,0.27828723,1.2346665,0.22178766,0.2163063,-0.32012707,0.69097173,-0.64060205,-1.0137303,-0.06085395,-0.31609485,-0.023738185,-0.5831446
"""Edwin Defias Kingpin""",-1.2894915,-0.5155362,0.9929887,0.6735606,0.88790345,0.1498553,0.4228417,0.033438344,0.107459545,-0.61251044,-0.7796319,0.07619121,0.4732345,-1.0543718,0.81968606,0.77159077
Grimtotem Bounty Hunter,-0.26267374,-0.3129077,0.37042174,0.85300803,0.25515327,0.15996745,0.8054394,-0.30693442,-0.047053877,0.3659441,-0.09888278,-0.124657735,0.1408862,-0.4285842,0.19814014,-0.5530318
Bonedigger Geist,-0.2758015,-0.72774297,0.42880023,0.3546609,-0.42421517,0.14915642,1.6380795,0.111778334,0.7508679,1.104244,0.49220982,-0.08855881,0.6790841,-0.13713494,0.21453093,0.3340715
Ashen Elemental,0.5179318,-0.7693874,0.808173,-0.6337725,0.34823593,0.45911095,0.54767084,0.17624253,-0.15315872,-0.34601343,0.4113919,-0.08754858,0.9634603,-0.4950599,0.56095177,0.04884353
Walking Dead,0.4764804,0.005945836,0.04787713,0.08887438,-0.08950418,0.06569828,0.9644023,-0.23634247,-0.87666726,0.16954441,-0.27507418,-0.24840182,-0.04828295,-0.72011405,0.2150264,0.59876627
Maze Guide,0.7648821,-0.21113083,0.8419101,0.61142176,0.28816855,0.4553339,0.56410086,0.16208203,0.5654693,0.6988685,-0.22867927,-0.7818236,0.4092047,0.2339891,0.3599679,0.10964315
Counterfeit Blade,-0.49749967,-0.59856236,0.5565521,0.7419108,-0.045219384,-0.06690323,0.83180547,0.51301086,0.17942801,-0.74704,-1.2541684,-0.15141265,0.32806832,-0.8778217,1.3046505,0.91261506
Kryxis the Voracious,0.83697087,-0.8614266,-0.69066536,-0.22462551,0.3854787,0.64066064,0.82277614,0.06728773,0.58261055,0.62994903,-0.8380574,-0.114375755,-0.25827095,-1.3037058,0.4073112,0.12565418
Houndmaster Shaw,-0.07420939,-0.56208724,-0.6584171,-0.03993992,0.958247,0.16386417,0.33485934,-0.4115109,-0.47730622,0.47433227,0.20633769,-0.7634129,1.1152958,-0.25932142,-0.16308668,0.7141067
Devouring Swarm,-0.22218359,-0.7105961,-0.7221712,-0.15983236,0.9193046,0.057167724,0.21242091,-0.4487935,-0.35826465,0.32861707,0.0008848591,-0.78119296,1.3139638,-0.58785284,-0.32936648,0.869699
Vile Library,0.29722682,0.014535879,0.49842528,-0.34914994,-0.452312,0.45254174,1.3820677,-0.8886742,-1.4396864,0.21270987,-0.31917393,-0.51301455,0.063961126,-1.3338999,-0.18155992,0.7916514
Northshire Farmer,1.0121149,-0.39612794,0.42479253,-0.11146638,0.4043286,0.26499188,0.5415532,0.18567128,-0.24238758,-0.5206229,0.124054275,-0.3774416,1.0791599,0.20173454,0.04635676,0.60289466
Flash of Light,-0.19452763,-0.721577,-0.095556535,0.15416518,0.7960414,1.449855,0.7355959,-0.13738322,-0.20388255,0.18225476,-1.0930859,0.4827399,0.70074075,0.47803074,-0.18555397,-0.05655787
Bearon Gla'shear,0.9820427,-0.051786564,0.6385914,0.58891046,0.72267514,0.5693179,0.8565608,-0.14436986,0.0055754664,-0.029518023,-0.6060429,-0.024445215,-0.09111054,0.37153012,0.75687635,0.87851006
Royal Librarian,0.23751538,-0.07737828,0.08722104,0.56434786,0.48782137,0.15449649,0.54513496,0.0015356182,0.12198483,0.045849852,-0.13784015,-0.07123296,1.0857383,-0.06566212,-0.07729109,0.43986508
Persistent Peddler,0.7971294,-0.94965905,-0.68792844,-0.2544285,0.5094322,0.5684465,0.75872546,-0.008051384,0.6126791,0.49346328,-0.70697373,-0.0066600163,-0.17410439,-1.2022364,0.49148893,0.09756242
Lady Ashvane,-0.24976473,-0.7595167,0.4683587,-0.14094749,1.7541139,0.106929824,1.2077923,-0.2496596,-0.7918103,0.5007021,0.37224346,0.8409727,0.03309141,0.008374307,0.6732199,-0.40587112
From the Depths,-0.052948058,-0.6105711,0.17778653,-0.32665387,1.8041878,-0.39715368,1.2897923,-0.30046272,-0.69422793,0.34857175,0.34923598,0.60861754,-0.12035896,-0.103214696,0.2780624,-0.2824591
